time,instrument,granularity,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread,collected_at,mid,best_bid,best_ask,ret_1,ret_5,ret_10,roll_vol_20,roll_vol_50,roll_mean_20,zscore_20,ewma_short,ewma_long,ewma_signal,spread_pct,spread_zscore,hl_range,hl_range_pct,high_vol_regime,momentum_5,momentum_20,y_1h,y_6h,y_24h,y_direction,y
2025-01-29 05:00:00+00:00,USD_SGD,H1,1.34918,1.34966,1.34853,1.3487,2041,1.34908,1.34955,1.34845,1.34861,1.34927,1.34977,1.34861,1.3488,0.0001899999999999,2025-10-01T18:21:24.578377Z,1.348705,1.34861,1.3488,-0.0003557703354247,-0.0021825095900951,-0.002152979953611,0.0004261372074467,0.0007712304267219,1.35129775,-6.084307952208229,1.3496792816122731,1.3506602839242667,-0.0009810023119936,0.0001408758772303,-0.550867515433117,0.00113,0.0008378407435281,False,-0.00295,-0.0030349999999998,0.00011863275747,0.0017646622673685,0.0007266256395046,1,1
2025-01-29 06:00:00+00:00,USD_SGD,H1,1.3487,1.34896,1.34826,1.34886,2698,1.34859,1.34886,1.34815,1.34874,1.3488,1.34906,1.34837,1.34897,0.0002299999999999,2025-10-01T18:21:24.578384Z,1.348855,1.34874,1.34897,0.0001112177978133,-0.0020272344896216,-0.0019053891063539,0.0003961691517843,0.0007678422416424,1.351113,-5.699585618491168,1.3494045210748489,1.3504883521219555,-0.0010838310471066,0.0001705149923453,0.6318570298487182,0.0006999999999999,0.0005189586723553,False,-0.0027400000000001,-0.003695,0.0011713595184081,0.0017273846062599,0.0009786041546193,1,1
2025-01-29 07:00:00+00:00,USD_SGD,H1,1.34888,1.35112,1.34872,1.35044,5081,1.34876,1.35105,1.34862,1.35035,1.34899,1.35122,1.34883,1.35052,0.00017,2025-10-01T18:21:24.578392Z,1.350435,1.35035,1.35052,0.0011713638604595,-0.000166585225001,-0.0004145093061039,0.0004879917296638,0.00078437900938,1.3510317500000002,-1.2228690851198971,1.3497480140498992,1.3504832709674837,-0.0007352569175844,0.0001258853628645,-1.319671909237386,0.0024000000000001,0.0017772051227938,False,-0.0002249999999999,-0.0016249999999997,-0.0003554397085394,0.0019845383726786,-0.0005331595628091,0,0
2025-01-29 08:00:00+00:00,USD_SGD,H1,1.35042,1.35043,1.34935,1.34996,4982,1.35035,1.35035,1.34926,1.34986,1.3505,1.35054,1.34944,1.35005,0.0001899999999999,2025-10-01T18:21:24.578399Z,1.349955,1.34986,1.35005,-0.0003554410245587,0.0003297493164184,-0.0008178763341375,0.0004919360691477,0.0007858320057878,1.350938,-1.9982271308198696,1.3498170093665995,1.350432959446771,-0.0006159500801714,0.000140745432255,-0.6943384396804191,0.0010799999999999,0.0008000266675555,False,0.000445,-0.001875,0.001051883018756,0.0010666982725413,-0.0005407567631634,1,1
2025-01-29 09:00:00+00:00,USD_SGD,H1,1.34994,1.3515,1.34987,1.35138,6574,1.34984,1.35141,1.34977,1.35131,1.35004,1.3516,1.34997,1.35146,0.00015,2025-10-01T18:21:24.578407Z,1.351385,1.35131,1.35146,0.0010592945690781,0.0016306140373631,-1.1099600414343769e-05,0.0005525773164697,0.000799561240394,1.35092325,0.8356296688942886,1.3503396729110664,1.35052362997565,-0.0001839570645836,0.0001109972361688,-1.7388980839374206,0.00163,0.0012061699663678,False,0.0021999999999999,-0.0002949999999999,-0.0001331971762199,-0.0013467714484451,-0.0008731814885524,0,0
2025-01-29 10:00:00+00:00,USD_SGD,H1,1.35138,1.35202,1.35104,1.3512,4853,1.35131,1.35193,1.35095,1.3511,1.35145,1.3521,1.35113,1.3513,0.0001999999999999,2025-10-01T18:21:24.578414Z,1.3512,1.3511,1.3513,-0.0001368965912749,0.0018499227036303,-0.0003366243605062,0.0005417236385217,0.0007484368646258,1.35093275,0.493332727235463,1.3506264486073778,1.3505880461684452,3.840243893260542e-05,0.0001480165778567,-0.0757258637364287,0.0009799999999999,0.0007252812314979,False,0.0024949999999999,0.0001899999999999,-8.880994671400799e-05,-0.0005624629958554,1.4801657785668e-05,0,0
2025-01-29 11:00:00+00:00,USD_SGD,H1,1.35118,1.35166,1.35066,1.35108,4284,1.35107,1.35155,1.35057,1.35099,1.35128,1.35176,1.35076,1.35116,0.00017,2025-10-01T18:21:24.578422Z,1.3510749999999998,1.35099,1.35116,-9.2510361160536e-05,0.0016458403608985,-0.000384730633067,0.0005087836929344,0.0007458148429504,1.350882,0.3793360571105194,1.350775965738252,1.3506344227238314,0.0001415430144204,0.000125825731362,-1.4267845968166053,0.0010000000000001,0.0007401513609533,False,0.0022199999999998,-0.0010150000000002,8.141634840264089e-05,-0.0010214050981438,0.0002812564763003,1,1
2025-01-29 12:00:00+00:00,USD_SGD,H1,1.35106,1.35162,1.35084,1.35119,4655,1.35097,1.35153,1.35076,1.3511,1.35115,1.3517,1.35091,1.35128,0.00018,2025-10-01T18:21:24.578430Z,1.35119,1.3511,1.35128,8.51174065097382e-05,0.0005590791115455,0.0003924007522246,0.0005093198938199,0.0006829255039976,1.350835,0.6970079203805833,1.3509139771588348,1.3506873348453712,0.0002266423134635,0.0001332159059792,-0.8838593153256303,0.00078,0.0005772689259097,False,0.0007549999999998,-0.0009400000000001,0.0014283705474436,-0.0008659033888644,-0.0005032600892544,1,1
2025-01-29 13:00:00+00:00,USD_SGD,H1,1.35118,1.35346,1.351,1.35312,5696,1.3511,1.35339,1.35091,1.35304,1.35127,1.35356,1.35109,1.35319,0.0001499999999998,2025-10-01T18:21:24.578438Z,1.3531149999999998,1.35304,1.35319,0.0014246701056106,0.0023408187680329,0.0026713399678399,0.000605105444294,0.0007073435302963,1.3508822500000002,3.689852770378496,1.351647651439223,1.350918541050574,0.000729110388649,0.0001108553227182,-1.9359626560056769,0.0024600000000001,0.0018180272925805,False,0.0031599999999998,0.0009449999999997,-0.0012711363367625,-0.0021136336762446,-0.0034660636159394,0,0
2025-01-29 14:00:00+00:00,USD_SGD,H1,1.35311,1.35314,1.35139,1.3514,4667,1.35303,1.35306,1.3513,1.35133,1.35319,1.35322,1.35148,1.35148,0.00015,2025-10-01T18:21:24.578445Z,1.351405,1.35133,1.35148,-0.0012637506789887,1.4799631489204046e-05,0.0016454378013393,0.0006659007682755,0.0007297291816241,1.35082125,0.8766321166914244,1.3515667676261487,1.350964870474329,0.0006018971518197,0.000110995593475,-1.6789248050506622,0.0017499999999999,0.0012949485905408,False,1.999999999990898e-05,-0.0012199999999999,-0.0013615509841644,-0.0002959893443835,-0.0016427408613288,0,0
2025-01-29 15:00:00+00:00,USD_SGD,H1,1.3514,1.35188,1.3493,1.34956,5978,1.35131,1.35179,1.34923,1.34946,1.35148,1.35196,1.34938,1.34965,0.0001899999999999,2025-10-01T18:21:24.578453Z,1.349555,1.34946,1.34965,-0.0013689456528575,-0.0012174363528714,0.0006302341876096,0.0007132676573404,0.0007596317896854,1.35071825,-1.6308744522878893,1.3508961784174325,1.3508305970958214,6.558132161105235e-05,0.0001407871483562,-0.0987602826531348,0.00258,0.0019117412776804,False,-0.0016449999999998,-0.0020599999999999,0.0006520643765375,-0.0003482616556508,-0.0004890482824032,1,1
2025-01-29 16:00:00+00:00,USD_SGD,H1,1.34955,1.35048,1.34914,1.35044,5551,1.34945,1.3504,1.34903,1.35035,1.34965,1.35057,1.34926,1.35052,0.00017,2025-10-01T18:21:24.578460Z,1.350435,1.35035,1.35052,0.000652066792387,-0.0004736968710099,0.0011713638604595,0.0007313127409665,0.0007556967937341,1.3506685,-0.3192888444571657,1.3507424522782885,1.3507929211819336,-5.046890364535095e-05,0.0001258853628645,-0.81612329565068,0.0013399999999998,0.0009922728602264,False,-0.0006399999999997,-0.0009949999999998,-0.000547969550665,-0.0004591096235301,-0.0005701845324488,0,0
2025-01-29 17:00:00+00:00,USD_SGD,H1,1.35042,1.35046,1.34914,1.3497,5278,1.35035,1.35038,1.34904,1.34958,1.3505,1.35053,1.34923,1.34982,0.00024,2025-10-01T18:21:24.578468Z,1.3497,1.34958,1.34982,-0.0005442690688557,-0.0011027316661609,-0.0005442690688557,0.00073754323419,0.000761039416551,1.35060375,-1.2253518954620384,1.3503949681855254,1.3506888334503209,-0.0002938652647954,0.0001778172927317,1.715007913710152,0.0013199999999999,0.0009779951100244,False,-0.0014899999999999,-0.001295,0.0002370897236423,-0.0003334074238718,0.0002667259390976,1,1
2025-01-29 18:00:00+00:00,USD_SGD,H1,1.34968,1.35056,1.34968,1.35002,3581,1.34957,1.35044,1.34865,1.34921,1.34979,1.35119,1.34979,1.35083,0.0016199999999999,2025-10-01T18:21:24.578475Z,1.35002,1.34921,1.35083,0.0002370897236423,-0.0022873148254212,4.8149753139936635e-05,0.0007400414839352,0.0007607356383343,1.35055175,-0.7185408001349978,1.3502699787903505,1.3506251350264808,-0.0003551562361305,0.0011999822224855,4.235251144721326,0.0008799999999999,0.0006518421949304,False,-0.0030949999999998,-0.0010399999999999,0.0001777751440719,-0.0005777692182338,-0.0001777751440719,1,1
2025-01-29 19:00:00+00:00,USD_SGD,H1,1.35002,1.35286,1.3481,1.35026,16329,1.34918,1.35266,1.34669,1.35015,1.35086,1.35305,1.34916,1.35037,0.0002200000000001,2025-10-01T18:21:24.578483Z,1.35026,1.35015,1.35037,0.0001777751440719,-0.0008472663635252,-0.0008324792712661,0.0007387014632545,0.0007606294838167,1.35049475,-0.3177873764669572,1.3502666525269005,1.350590360262054,-0.0003237077351538,0.0001629315835469,-0.1325682817392582,0.0047599999999998,0.0035252469894686,False,-0.0011449999999999,-0.0011399999999999,0.000548042599203,-0.0005184186749218,-0.0007405981070313,1,1
2025-01-29 20:00:00+00:00,USD_SGD,H1,1.35028,1.35138,1.34954,1.351,9405,1.35019,1.35132,1.34941,1.35091,1.35038,1.35145,1.34966,1.35108,0.00017,2025-10-01T18:21:24.578491Z,1.3509950000000002,1.35091,1.35108,0.0005443396086681,0.0010670183875427,-0.0001517169923029,0.0007487576507705,0.0007634581009169,1.35046175,0.7121797012042664,1.3505094350179334,1.3506288973799538,-0.0001194623620204,0.0001258331822101,-0.2851723165265085,0.00184,0.0013619591486275,False,0.0014400000000001,-0.0006599999999998,-0.0014137675795707,-0.0011843079200593,0.0003256846780161,0,0
2025-01-29 21:00:00+00:00,USD_SGD,H1,1.35101,1.35114,1.3478,1.34909,6998,1.3509,1.35104,1.34699,1.34769,1.35112,1.35157,1.34841,1.35049,0.0027999999999999,2025-10-01T18:21:24.578498Z,1.34909,1.34769,1.35049,-0.0014100718359433,-0.0009959753708991,-0.0014692004514922,0.0008104328632312,0.000792261772227,1.3503365,-1.5380669473721118,1.3500362900119558,1.3504823357247202,-0.0004460457127644,0.0020754730966799,3.698219994247564,0.0033399999999998,0.0024757429081824,False,-0.0013450000000001,-0.0025050000000002,0.0005411054859201,5.188682741708028e-05,0.0026758778139339,1,1
2025-01-29 22:00:00+00:00,USD_SGD,H1,1.34948,1.35031,1.34928,1.34982,9862,1.34849,1.34939,1.34848,1.34849,1.35048,1.35138,1.35005,1.35115,0.0026600000000001,2025-10-01T18:21:24.578512Z,1.34982,1.34849,1.35115,0.0005411054859201,8.890864636601492e-05,-0.0010139210621746,0.0008093336918236,0.0007951525629493,1.3502945,-0.5862847485451286,1.3499641933413038,1.3504192561318895,-0.0004550627905859,0.0019706331214533,2.6073278833488884,0.0010299999999998,0.0007630647049235,False,0.0001200000000001,-0.0008399999999999,-0.0004222785260256,5.92671615475826e-05,0.0024151368330591,0,0
2025-01-29 23:00:00+00:00,USD_SGD,H1,1.34976,1.34996,1.34882,1.34925,7146,1.34849,1.3496,1.34848,1.34915,1.35103,1.3512,1.34893,1.34935,0.0001999999999999,2025-10-01T18:21:24.578521Z,1.34925,1.34915,1.34935,-0.0004222785260256,-0.0005703619205641,-0.0028563721487085,0.0007919329495934,0.000797206795992,1.3502815,-1.302509259817326,1.3497261288942024,1.3503078984050432,-0.0005817695108407,0.000148230498425,-0.3801067268557553,0.0011400000000001,0.0008449138410228,False,-0.0007699999999999,-0.0002599999999999,-7.411524921341339e-06,0.0003186955716139,0.002082638502872,0,0
2025-01-30 00:00:00+00:00,USD_SGD,H1,1.34924,1.34951,1.34882,1.34924,2609,1.34914,1.34942,1.34872,1.34914,1.34935,1.34961,1.34892,1.34935,0.00021,2025-10-01T18:21:24.578528Z,1.349245,1.34914,1.34935,-3.7057624606706696e-06,-0.0007517070786366,-0.001598336546039,0.0007900576231158,0.000797168721007,1.3502845,-1.31572681483692,1.3495657525961349,1.3502066699855153,-0.0006409173893804,0.0001556426001208,-0.3679627419721061,0.00069,0.0005113971146827,False,-0.0010149999999999,5.999999999994898e-05,0.0002371705552757,0.0006966885061219,0.0036909667664759,1,1
2025-01-30 01:00:00+00:00,USD_SGD,H1,1.34928,1.3497,1.34912,1.34956,2837,1.34917,1.34959,1.34901,1.34947,1.34938,1.3498,1.34922,1.34964,0.00017,2025-10-01T18:21:24.578536Z,1.349555,1.34947,1.34964,0.0002297581239878,-0.001065881072839,0.0,0.0007869244895318,0.0006155991592068,1.350327,-0.9810344070740888,1.3495621683974235,1.350144606177371,-0.0005824377799474,0.0001259674485293,-0.4151100720468226,0.0005799999999998,0.0004297712949822,False,-0.0014400000000001,0.00085,-0.0001185571593705,0.0001185571593704,0.0030083879190254,0,0
2025-01-30 02:00:00+00:00,USD_SGD,H1,1.34956,1.34969,1.34888,1.3494,3371,1.34947,1.34959,1.34878,1.3493,1.34966,1.34979,1.34897,1.34951,0.00021,2025-10-01T18:21:24.578544Z,1.349405,1.3493,1.34951,-0.0001111477487024,0.0002334907233765,-0.0007627171985323,0.0007873140838684,0.0006157951589268,1.3503545,-1.2059990027544665,1.3495097789316155,1.350074167493812,-0.0005643885621964,0.0001556241454567,-0.3651803707277936,0.0008099999999999,0.0006002645610472,False,0.000315,0.00055,-0.0001778568252557,-0.0001259819178894,0.0033125833703868,0,0
2025-01-30 03:00:00+00:00,USD_SGD,H1,1.34939,1.34959,1.3489,1.34916,2727,1.34929,1.34949,1.34879,1.34906,1.34949,1.34969,1.34901,1.34927,0.00021,2025-10-01T18:21:24.578551Z,1.349165,1.34906,1.34927,-0.0001778561662362,-0.0004852498851699,-0.0003963843817144,0.0007399048473596,0.0006131891794432,1.350291,-1.521817303965581,1.349394852621077,1.3499875801134489,-0.0005927274923718,0.0001556518290943,-0.367974166885054,0.00069,0.0005114274384527,False,-0.000655,-0.0012700000000001,0.0005484894304605,0.0007708500103769,0.0044472115983278,1,1
2025-01-30 04:00:00+00:00,USD_SGD,H1,1.34918,1.35022,1.3489,1.3499,1749,1.34908,1.35012,1.34879,1.3498,1.34927,1.35031,1.349,1.34999,0.0001899999999999,2025-10-01T18:21:24.578559Z,1.349895,1.3498,1.34999,0.0005410754058992,0.0004780433574207,-9.259122087079684e-05,0.0007473407172635,0.000596922692855,1.3502880000000002,-0.5258645634070371,1.3495615684140514,1.349978762959787,-0.0004171945457356,0.0001407516880941,-0.3922628907720182,0.0013199999999999,0.0009778538330758,False,0.000645,-5.999999999994898e-05,-0.0001629750351879,0.0009778502111268,0.0036298985110008,0,0
2025-01-30 05:00:00+00:00,USD_SGD,H1,1.3499,1.35028,1.3496,1.34968,1860,1.3498,1.35019,1.3495,1.34957,1.35001,1.35039,1.3497,1.34978,0.00021,2025-10-01T18:21:24.578566Z,1.349675,1.34957,1.34978,-0.000162975638846,0.0003186967526283,-0.0004332498926132,0.0007047515310107,0.0005879362592555,1.3502025,-0.7484907471481048,1.3495993789427008,1.3499498331540931,-0.0003504542113923,0.0001555930131328,-0.3721977795778786,0.00068,0.0005038249949061,False,0.0004299999999999,-0.0017100000000001,0.0003704581826802,0.001318831130342,0.0042454507735167,1,1
2025-01-30 06:00:00+00:00,USD_SGD,H1,1.34966,1.35077,1.34961,1.35018,2312,1.34956,1.35069,1.34951,1.35009,1.34976,1.35085,1.3497,1.35028,0.0001899999999999,2025-10-01T18:21:24.578574Z,1.350185,1.35009,1.35028,0.0003778687461797,0.0004668205445497,-0.000599558103472,0.0007112830386478,0.0005909368749484,1.3501517499999998,0.0467465104516141,1.3497945859618004,1.3499722299965604,-0.00017764403476,0.0001407214566892,-0.3958174196801524,0.00116,0.0008591415250503,False,0.0006299999999999,-0.0010149999999999,-0.0003406953146987,0.000244411856197,0.0035550815446829,0,0
2025-01-30 07:00:00+00:00,USD_SGD,H1,1.35017,1.35058,1.34954,1.34972,2894,1.35007,1.35048,1.34947,1.34962,1.35027,1.35068,1.34962,1.34983,0.00021,2025-10-01T18:21:24.578581Z,1.349725,1.34962,1.34983,-0.0003406940530371,0.0002371415549817,0.0004706876487114,0.0007144542144068,0.0005901142560821,1.35008425,-0.5028313819917682,1.3497713906412,1.3499486842826025,-0.0001772936414021,0.0001555872492545,-0.3743095517172887,0.0010399999999999,0.0007705273296411,False,0.00032,-0.0013499999999997,-0.0003630382597873,-0.0009557537859704,0.0036007468215628,0,0
2025-01-30 08:00:00+00:00,USD_SGD,H1,1.34971,1.35016,1.34912,1.34923,5078,1.34961,1.35005,1.34901,1.34913,1.34981,1.35026,1.34922,1.34933,0.0001999999999999,2025-10-01T18:21:24.578589Z,1.34923,1.34913,1.34933,-0.0003667413732427,4.817794710065826e-05,-0.0004370953164126,0.0007171047382236,0.0005886002539447,1.3499862500000002,-1.0545879279414214,1.3495909270941333,1.3498802381604498,-0.0002893110663164,0.0001482326956856,-0.3878979823118832,0.0010399999999999,0.0007708100175655,False,6.499999999998174e-05,-0.0019599999999999,0.0007189285740756,-3.705817392130051e-05,0.0045433321227663,1,1
2025-01-30 09:00:00+00:00,USD_SGD,H1,1.34922,1.35059,1.34904,1.3502,4966,1.34912,1.35049,1.34895,1.3501,1.34931,1.35069,1.34912,1.35029,0.0001899999999999,2025-10-01T18:21:24.578597Z,1.350195,1.3501,1.35029,0.0007152227566835,0.0002222395075173,0.0007003891050583,0.0006539194767356,0.0005947008476668,1.34984025,0.5424979873224706,1.349792284729422,1.349910215478502,-0.0001179307490799,0.0001407204144585,-0.4029526713551046,0.0015499999999999,0.0011479823284784,False,0.0002999999999999,-0.0029199999999998,0.0007554436379795,-0.0009628203229151,0.0041771589394163,1,1
2025-01-30 10:00:00+00:00,USD_SGD,H1,1.35019,1.35127,1.35012,1.35122,3768,1.35008,1.35116,1.35004,1.35111,1.3503,1.35138,1.35021,1.35132,0.00021,2025-10-01T18:21:24.578604Z,1.351215,1.35111,1.35132,0.0007554464355148,0.0011410154296405,0.001460075820181,0.0006211087178338,0.0006047412168425,1.34983075,2.228675850546299,1.350266523152948,1.3500344806710258,0.0002320424819222,0.0001554156814422,-0.3828410227510441,0.0011499999999999,0.0008510858745647,False,0.00154,-0.0001899999999999,0.0001776172643981,-0.0011471114992378,0.0040407927650567,1,1
2025-01-30 11:00:00+00:00,USD_SGD,H1,1.35121,1.35161,1.35104,1.35146,3957,1.35111,1.35153,1.35096,1.35138,1.35131,1.35172,1.35113,1.35155,0.00017,2025-10-01T18:21:24.578612Z,1.351465,1.35138,1.35155,0.0001850186683836,0.0009480182345382,0.0014152813334766,0.0005326450291542,0.0005952332909488,1.34992625,2.888884558715043,1.3506660154352987,1.3501707206071187,0.00049529482818,0.0001257894211096,-0.4302355876164475,0.0005699999999999,0.000421764529603,False,0.0012800000000001,0.00191,-0.0007029434833439,-0.0010359167122964,0.0040548739881312,0,0
2025-01-30 12:00:00+00:00,USD_SGD,H1,1.35144,1.35151,1.35004,1.35051,4455,1.35136,1.35142,1.34993,1.35042,1.35153,1.35161,1.35013,1.3506,0.00018,2025-10-01T18:21:24.578619Z,1.35051,1.35042,1.3506,-0.0007066405715281,0.0005815999555462,0.0008188794320458,0.000541191754556,0.0005968765264034,1.34993,1.0717088631100269,1.3506140102901991,1.3502030329302503,0.0004109773599487,0.0001332829819846,-0.4187547756683646,0.00147,0.0010884776862074,False,0.0007849999999998,7.49999999998252e-05,-0.001540158902933,-0.0005405365380486,0.004398338405491,0,0
2025-01-30 13:00:00+00:00,USD_SGD,H1,1.3505,1.35076,1.3481,1.34843,8753,1.35039,1.35067,1.348,1.34833,1.3506,1.35086,1.34821,1.34853,0.0001999999999999,2025-10-01T18:21:24.578627Z,1.34843,1.34833,1.34853,-0.0015401589029329,-0.0005929307827426,-0.00054478140183,0.0006323290512843,0.0006324427856932,1.3498665,-2.2717602442626608,1.3498860068601328,1.3500341726511789,-0.000148165791046,0.0001483206395585,-0.3915250185670012,0.0026599999999998,0.0019726645061292,False,-0.0007999999999999,-0.0012699999999998,0.0005562023983447,0.0006155306541681,0.0057029285910281,1,1
2025-01-30 14:00:00+00:00,USD_SGD,H1,1.34844,1.34984,1.3479,1.34918,9681,1.34835,1.34974,1.34779,1.34908,1.34852,1.34995,1.34801,1.34927,0.0001899999999999,2025-10-01T18:21:24.578635Z,1.349175,1.34908,1.34927,0.0005524943823558,-0.0007554464355148,-0.0005333748180413,0.0006436162825101,0.0006379575180424,1.34982425,-1.0087532239982857,1.349649004573422,1.3499523466844,-0.0003033421109779,0.0001408268015638,-0.3325270144191379,0.0019399999999998,0.0014379157633367,False,-0.00102,-0.0008449999999999,-0.0002075334647712,0.0016750915370817,0.0056404630961026,0,0
2025-01-30 15:00:00+00:00,USD_SGD,H1,1.34916,1.34918,1.34818,1.3489,6678,1.34908,1.3491,1.34808,1.34881,1.34925,1.34928,1.34828,1.349,0.0001899999999999,2025-10-01T18:21:24.578642Z,1.348905,1.34881,1.349,-0.0002001222969592,-0.0017095724958648,-0.0005705077148201,0.0006427076598287,0.0006382869592424,1.3497565000000002,-1.324863624975391,1.349401003048948,1.3498525993811237,-0.0004515963321756,0.0001408549897879,-0.3303961608457471,0.0010000000000001,0.0007413420515159,False,-0.00231,-0.0013549999999999,0.0005708354955888,0.0028171102379717,0.0048039143005411,1,1
2025-01-30 16:00:00+00:00,USD_SGD,H1,1.34891,1.34985,1.3485,1.34967,3807,1.34881,1.34975,1.34841,1.34958,1.34901,1.34996,1.3486,1.34976,0.00018,2025-10-01T18:21:24.578650Z,1.34967,1.34958,1.34976,0.0005671266694098,-0.0013281882993639,-0.0003814292115523,0.0006438359353521,0.0006405257163115,1.34969025,-0.0314521120801826,1.349490668699299,1.349835208963874,-0.0003445402645751,0.000133365933895,-0.3439236404227654,0.0013499999999999,0.0010002445042121,False,-0.0017949999999999,-0.001325,0.0002889595234392,0.0025265435254544,0.0039787503611994,1,1
2025-01-30 17:00:00+00:00,USD_SGD,H1,1.34968,1.35041,1.34965,1.35006,4379,1.34958,1.35031,1.34954,1.34996,1.34978,1.35051,1.34973,1.35017,0.00021,2025-10-01T18:21:24.578657Z,1.350065,1.34996,1.35017,0.0002926641327138,-0.0003295051499061,0.0002519031654595,0.0005617059578428,0.0006312434978526,1.349739,0.5803748303685548,1.3496821124661993,1.3498570938244574,-0.0001749813582581,0.0001555480662042,-0.1977576832184537,0.00076,0.0005629358586439,False,-0.0004449999999998,0.0009750000000001,-0.0002073981897101,0.0014814156407862,0.0029035746559411,0,0
2025-01-30 18:00:00+00:00,USD_SGD,H1,1.35008,1.35036,1.34968,1.34978,2699,1.34996,1.35027,1.34958,1.34969,1.35019,1.35045,1.34978,1.34988,0.0001899999999999,2025-10-01T18:21:24.898846Z,1.349785,1.34969,1.34988,-0.0002073974216056,0.0010048723330093,0.0004113457305279,0.0005511358924224,0.0006316781963136,1.34973725,0.0866392493331109,1.3497164083107995,1.3498502277459377,-0.0001338194351381,0.000140763158577,-0.405523381775304,0.00068,0.0005037839359601,False,0.0013549999999999,-3.500000000000725e-05,-0.0003852479663353,0.0032894249433241,0.0066677532634948,0,0
2025-01-30 19:00:00+00:00,USD_SGD,H1,1.34979,1.34995,1.34914,1.34926,2273,1.34969,1.34986,1.34904,1.34918,1.34989,1.35006,1.34924,1.34935,0.00017,2025-10-01T18:21:24.898867Z,1.349265,1.34918,1.34935,-0.0003852465392637,6.670743231973475e-05,-0.0006887893970871,0.000549706963745,0.0006335405550178,1.349738,-0.8604584464011175,1.3495659388738666,1.349794491770134,-0.0002285528962675,0.0001259945229439,-1.6377890404978117,0.0008099999999999,0.0006003268446153,False,8.999999999992347e-05,1.4999999999876223e-05,0.0016157004580288,0.0032314009160578,0.007233594711175,1,1
2025-01-30 20:00:00+00:00,USD_SGD,H1,1.34925,1.35328,1.34914,1.35144,8833,1.34916,1.35315,1.34904,1.35133,1.34934,1.35341,1.34923,1.35156,0.0002300000000001,2025-10-01T18:21:24.898874Z,1.351445,1.35133,1.35156,0.0016156944706933,0.0018830088108503,0.0001702171749129,0.0006576850891736,0.0006737249766163,1.3498480000000002,2.428213785425012,1.3501922925825778,1.3499516830301213,0.0002406095524565,0.0001701882059574,2.1362877826341404,0.00414,0.0030633877072319,False,0.0025399999999999,0.0021999999999999,0.0009323388385722,0.0017980820458176,0.0056606286627596,1,1
2025-01-30 21:00:00+00:00,USD_SGD,H1,1.35144,1.35356,1.35096,1.3527,6819,1.35133,1.35343,1.35017,1.35178,1.35155,1.3537,1.35106,1.35362,0.00184,2025-10-01T18:21:24.898881Z,1.3527,1.35178,1.35362,0.0009286356455497,0.0022449932205648,0.0009138231474732,0.0006840069190125,0.0006783499888034,1.35000525,3.939653130834112,1.3510281950550518,1.350213427503443,0.0008147675516088,0.0013602424780069,4.244857401410333,0.0026000000000001,0.0019220817624012,False,0.0030299999999998,0.0031449999999999,0.0002809196421971,0.0018185850521179,0.0045686404967841,1,1
2025-01-30 22:00:00+00:00,USD_SGD,H1,1.35342,1.35342,1.35274,1.35308,233,1.35286,1.353,1.35187,1.35261,1.35397,1.35397,1.35321,1.35356,0.00095,2025-10-01T18:21:24.898887Z,1.353085,1.35261,1.35356,0.0002846159532787,0.0022369293330322,0.0019066871033908,0.0006827946507556,0.0006790265672357,1.35018925,4.241026195497025,1.3517137967033677,1.350486910598353,0.0012268861050146,0.0007020992768377,1.5994860563931346,0.00068,0.0005025552718417,False,0.00302,0.0036800000000001,-0.000753835693381,0.0012711739143287,0.0102432967747656,0,0
2025-01-30 23:00:00+00:00,USD_SGD,H1,1.35312,1.35369,1.35183,1.35206,2278,1.35269,1.35349,1.3517,1.35191,1.35354,1.35389,1.35195,1.35221,0.0002999999999999,2025-10-01T18:21:24.898893Z,1.3520599999999998,1.35191,1.35221,-0.0007575281671146,0.0016854536092782,0.0026920196079884,0.0007086500722093,0.0006863203686037,1.350334,2.435616770091836,1.351829197802245,1.350636728636605,0.0011924691656399,0.0002218836442169,-0.0505127140218816,0.0018599999999999,0.0013756785941452,False,0.0022749999999998,0.0028949999999998,0.0015975622383621,0.0024777006937561,0.0118633788441342,1,1
2025-01-31 00:00:00+00:00,USD_SGD,H1,1.35207,1.35466,1.35194,1.35422,3404,1.35194,1.35455,1.35185,1.35412,1.3522,1.35479,1.35204,1.35432,0.0001999999999999,2025-10-01T18:21:24.898899Z,1.35422,1.35412,1.35432,0.0015975622383623,0.0036723697716904,0.0037393221783681,0.000778601196325,0.0007218607902648,1.35055025,4.713260161069765,1.3526261318681634,1.350977992575976,0.0016481392921874,0.0001476864911166,-0.3044671572173978,0.00272,0.0020085362791865,False,0.004955,0.0043249999999999,-0.0004430594733498,0.0005612086662434,0.0110395652109702,0,0
2025-01-31 01:00:00+00:00,USD_SGD,H1,1.35422,1.35438,1.35306,1.35362,3957,1.35411,1.35428,1.35296,1.35352,1.35432,1.35449,1.35315,1.35372,0.0001999999999999,2025-10-01T18:21:24.898904Z,1.35362,1.35352,1.35372,-0.0004430594733498,0.001609388469379,0.0034954277728973,0.0007871921271949,0.0007245218190082,1.3507475000000002,3.6490456405295624,1.3529574212454425,1.3512296123306449,0.0017278089147974,0.0001477519540195,-0.3030864597686745,0.0013199999999999,0.0009751628965292,False,0.002175,0.003945,0.0001846899425244,0.0007092093792939,0.0111774353215821,1,1
